NPA/PLZ;PLZ_NAME;NAME;KT;MedStat;empty;empty2
8027;8027 Zürich;Zürich;ZH;ZH01;;
8028;8028 Zürich;Zürich;ZH;ZH07;;
8029;8029 Zürich;Zürich;ZH;ZH07;;
8030;8030 Zürich;Zürich;ZH;ZH07;;
8031;8031 Zürich;Zürich;ZH;ZH04;;
8032;8032 Zürich;Zürich;ZH;ZH07;;
8033;8033 Zürich;Zürich;ZH;ZH05;;
8034;8034 Zürich;Zürich;ZH;ZH06;;
8035;8035 Zürich;Zürich;ZH;ZH05;;
8036;8036 Zürich;Zürich;ZH;ZH02;;
8037;8037 Zürich;Zürich;ZH;ZH08;;
8038;8038 Zürich;Zürich;ZH;ZH09;;
8039;8039 Zürich;Zürich;ZH;ZH01;;
8040;8040 Zürich;Zürich;ZH;ZH02;;
8041;8041 Zürich;Zürich;ZH;ZH10;;
8042;8042 Zürich;Zürich;ZH;ZH20;;
8043;8043 Zürich;Zürich;ZH;ZH13;;
8044;8044 Zürich;Zürich;ZH;ZH11;;
8045;8045 Zürich;Zürich;ZH;ZH10;;
8046;8046 Zürich;Zürich;ZH;ZH12;;
8047;8047 Zürich;Zürich;ZH;ZH13;;
8048;8048 Zürich;Zürich;ZH;ZH14;;
8049;8049 Zürich;Zürich;ZH;ZH15;;
8050;8050 Zürich;Zürich;ZH;ZH16;;
8051;8051 Zürich;Zürich;ZH;ZH17;;
8052;8052 Zürich;Zürich;ZH;ZH18;;
8053;8053 Zürich;Zürich;ZH;ZH11;;
8055;8055 Zürich;Zürich;ZH;ZH19;;
8056;8056 Zürich;Zürich;ZH;ZH12;;
8057;8057 Zürich;Zürich;ZH;ZH20;;
8058;8058 Zürich;Zürich;ZH;ZH24;;
8059;8059 Zürich 59 Exchange Office;Zürich 59 Exchange Office;ZH;ZH24;;
8060;8060 Zürich;Zürich;ZH;ZH24;;
8061;8061 Zürich;Zürich;ZH;ZH17;;
8062;8062 Zürich;Zürich;ZH;ZH20;;
8063;8063 Zürich;Zürich;ZH;ZH19;;
8064;8064 Zürich;Zürich;ZH;ZH14;;
8065;8065 Zürich 65 Textil und Mode Center;Zürich 65 Textil und Mode Center;ZH;ZH23;;
8066;8066 Zürich;Zürich;ZH;ZH14;;
8068;8068 Zürich;Zürich;ZH;ZH04;;
8070;8070 Zürich;Zürich;ZH;ZH01;;
8071;8071 Zürich CS PZ;Zürich CS PZ;ZH;ZH01;;
8074;8074 Zürich Voice Publishing;Zürich Voice Publishing;ZH;ZH33;;
8075;8075 Zürich;Zürich;ZH;ZH18;;
8077;8077 Zürich 2 x Weihnachten;Zürich 2 x Weihnachten;ZH;ZH03;;
8079;8079 Zürich 79 Messe Zürich;Zürich 79 Messe Zürich;ZH;ZH16;;
8080;8080 Zürich PN;Zürich PN;ZH;ZH04;;
8081;8081 Zürich Helsana;Zürich Helsana;ZH;ZH27;;
8085;8085 Zürich Versicherung;Zürich Versicherung;ZH;ZH16;;
8086;8086 Zürich Reader's Digest;Zürich Reader's Digest;ZH;ZH10;;
8087;8087 Zürich;Zürich;ZH;ZH04;;
8088;8088 Zürich;Zürich;ZH;ZH92;;
8090;8090 Zürich;Zürich;ZH;ZH20;;
8091;8091 Zürich;Zürich;ZH;ZH05;;
8092;8092 Zürich ETH-Zentrum;Zürich ETH-Zentrum;ZH;ZH01;;
8093;8093 Zürich ETH-Hönggerberg;Zürich ETH-Hönggerberg;ZH;ZH15;;
8096;8096 Zürich IBRS local;Zürich IBRS local;ZH;ZH04;;
8098;8098 Zürich;Zürich;ZH;ZH01;;
8099;8099 Zürich Sonderdienste;Zürich Sonderdienste;ZH;ZH03;;
8102;8102 Oberengstringen;Oberengstringen;ZH;ZH29;;
8103;8103 Unterengstringen;Unterengstringen;ZH;ZH29;;
8104;8104 Weiningen ZH;Weiningen ZH;ZH;ZH29;;
8105;8105 Regensdorf;Regensdorf;ZH;ZH21;;
8106;8106 Adlikon b. Regensdorf;Adlikon b. Regensdorf;ZH;ZH21;;
8107;8107 Buchs ZH;Buchs ZH;ZH;ZH92;;
8108;8108 Dällikon;Dällikon;ZH;ZH92;;
8109;8109 Kloster Fahr;Kloster Fahr;AG;AG38;;
8112;8112 Otelfingen;Otelfingen;ZH;ZH92;;
8113;8113 Boppelsen;Boppelsen;ZH;ZH92;;
8114;8114 Dänikon ZH;Dänikon ZH;ZH;ZH92;;
8115;8115 Hüttikon;Hüttikon;ZH;ZH92;;
8117;8117 Fällanden;Fällanden;ZH;ZH22;;
8118;8118 Pfaffhausen;Pfaffhausen;ZH;ZH22;;
8121;8121 Benglen;Benglen;ZH;ZH22;;
8122;8122 Binz;Binz;ZH;ZH22;;
8123;8123 Ebmatingen;Ebmatingen;ZH;ZH22;;
8124;8124 Maur;Maur;ZH;ZH22;;
8125;8125 Zollikerberg;Zollikerberg;ZH;ZH47;;
8126;8126 Zumikon;Zumikon;ZH;ZH48;;
8127;8127 Forch;Forch;ZH;ZH48;;
8130;8130 Zumikon Yves Rocher SA;Zumikon Yves Rocher SA;ZH;ZH48;;
8132;8132 Egg b. Zürich;Egg b. Zürich;ZH;ZH49;;
8133;8133 Esslingen;Esslingen;ZH;ZH49;;
8134;8134 Adliswil;Adliswil;ZH;ZH39;;
8135;8135 Langnau am Albis;Langnau am Albis;ZH;ZH40;;
8136;8136 Gattikon;Gattikon;ZH;ZH40;;
8142;8142 Uitikon Waldegg;Uitikon Waldegg;ZH;ZH30;;
8143;8143 Stallikon;Stallikon;ZH;ZH35;;
8152;8152 Glattbrugg;Glattbrugg;ZH;ZH23;;
8153;8153 Rümlang;Rümlang;ZH;ZH23;;
8154;8154 Oberglatt ZH;Oberglatt ZH;ZH;ZH85;;
8155;8155 Niederhasli;Niederhasli;ZH;ZH85;;
8156;8156 Oberhasli;Oberhasli;ZH;ZH85;;
8157;8157 Dielsdorf;Dielsdorf;ZH;ZH86;;
8158;8158 Regensberg;Regensberg;ZH;ZH86;;
8162;8162 Steinmaur;Steinmaur;ZH;ZH86;;
8164;8164 Bachs;Bachs;ZH;ZH87;;
8165;8165 Schöfflisdorf;Schöfflisdorf;ZH;ZH86;;
8166;8166 Niederweningen;Niederweningen;ZH;ZH86;;
8172;8172 Niederglatt ZH;Niederglatt ZH;ZH;ZH85;;
8173;8173 Neerach;Neerach;ZH;ZH87;;
8174;8174 Stadel b. Niederglatt;Stadel b. Niederglatt;ZH;ZH87;;
8175;8175 Windlach;Windlach;ZH;ZH87;;
8180;8180 Bülach;Bülach;ZH;ZH88;;
8181;8181 Höri;Höri;ZH;ZH87;;
8182;8182 Hochfelden;Hochfelden;ZH;ZH87;;
8183;8183 Bülach Dist Ba;Bülach Dist Ba;ZH;ZH88;;
8184;8184 Bachenbülach;Bachenbülach;ZH;ZH89;;
8185;8185 Winkel;Winkel;ZH;ZH89;;
8186;8186 Bülach LZB;Bülach LZB;ZH;ZH88;;
8187;8187 Weiach;Weiach;ZH;ZH87;;
8192;8192 Glattfelden;Glattfelden;ZH;ZH90;;
8193;8193 Eglisau;Eglisau;ZH;ZH90;;
8194;8194 Hüntwangen;Hüntwangen;ZH;ZH90;;
8195;8195 Wasterkingen;Wasterkingen;ZH;ZH90;;
8196;8196 Wil ZH;Wil ZH;ZH;ZH90;;
8197;8197 Rafz;Rafz;ZH;ZH90;;
8198;8198 Rümlang Voice Publishing;Rümlang Voice Publishing;ZH;ZH23;;
8200;8200 Schaffhausen;Schaffhausen;SH;SH01;;
8201;8201 Schaffhausen;Schaffhausen;SH;SH01;;
8202;8202 Schaffhausen;Schaffhausen;SH;SH01;;
8203;8203 Schaffhausen;Schaffhausen;SH;SH02;;
8204;8204 Schaffhausen Breite;Schaffhausen Breite;SH;SH01;;
8205;8205 Schaffhausen;Schaffhausen;SH;SH01;;
8206;8206 Schaffhausen;Schaffhausen;SH;SH01;;
8207;8207 Schaffhausen;Schaffhausen;SH;SH02;;
8208;8208 Schaffhausen;Schaffhausen;SH;SH01;;
8210;8210 Schaffhausen Dist Ba;Schaffhausen Dist Ba;SH;SH01;;
8212;8212 Neuhausen am Rheinfall;Neuhausen am Rheinfall;SH;SH03;;
8213;8213 Neunkirch;Neunkirch;SH;SH04;;
8214;8214 Gächlingen;Gächlingen;SH;SH05;;
8215;8215 Hallau;Hallau;SH;SH05;;
8216;8216 Oberhallau;Oberhallau;SH;SH05;;
8217;8217 Wilchingen;Wilchingen;SH;SH04;;
8218;8218 Osterfingen;Osterfingen;SH;SH04;;
8219;8219 Trasadingen;Trasadingen;SH;SH04;;
8222;8222 Beringen;Beringen;SH;SH04;;
8223;8223 Guntmadingen;Guntmadingen;SH;SH04;;
8224;8224 Löhningen;Löhningen;SH;SH04;;
8225;8225 Siblingen;Siblingen;SH;SH05;;
8226;8226 Schleitheim;Schleitheim;SH;SH05;;
8228;8228 Beggingen;Beggingen;SH;SH05;;
8231;8231 Hemmental;Hemmental;SH;SH05;;
8232;8232 Merishausen;Merishausen;SH;SH05;;
8233;8233 Bargen SH;Bargen SH;SH;SH05;;
8234;8234 Stetten SH;Stetten SH;SH;SH06;;
8235;8235 Lohn SH;Lohn SH;SH;SH06;;
8236;8236 Büttenhardt;Büttenhardt;SH;SH06;;
8238;8238 Büsingen;Büsingen;XY;DEU;;
8239;8239 Dörflingen;Dörflingen;SH;SH06;;
8240;8240 Thayngen;Thayngen;SH;SH06;;
8241;8241 Barzheim;Barzheim;SH;SH06;;
8242;8242 Bibern SH;Bibern SH;SH;SH06;;
8243;8243 Altdorf SH;Altdorf SH;SH;SH06;;
8245;8245 Feuerthalen;Feuerthalen;ZH;ZH81;;
8246;8246 Langwiesen;Langwiesen;ZH;ZH81;;
8247;8247 Flurlingen;Flurlingen;ZH;ZH81;;
8248;8248 Uhwiesen;Uhwiesen;ZH;ZH81;;
8252;8252 Schlatt TG;Schlatt TG;TG;TG13;;
8253;8253 Diessenhofen;Diessenhofen;TG;TG13;;
8254;8254 Basadingen;Basadingen;TG;TG13;;
8255;8255 Schlattingen;Schlattingen;TG;TG13;;
8259;8259 Kaltenbach;Kaltenbach;TG;TG14;;
8260;8260 Stein am Rhein;Stein am Rhein;SH;SH07;;
8261;8261 Hemishofen;Hemishofen;SH;SH07;;
8262;8262 Ramsen;Ramsen;SH;SH07;;
8263;8263 Buch SH;Buch SH;SH;SH07;;
8264;8264 Eschenz;Eschenz;TG;TG14;;
8265;8265 Mammern;Mammern;TG;TG14;;
8266;8266 Steckborn;Steckborn;TG;TG14;;
8267;8267 Berlingen;Berlingen;TG;TG15;;
8268;8268 Mannenbach-Salenstein;Mannenbach-Salenstein;TG;TG15;;
8269;8269 Fruthwilen;Fruthwilen;TG;TG15;;
8272;8272 Ermatingen;Ermatingen;TG;TG15;;
8273;8273 Triboltingen;Triboltingen;TG;TG15;;
8274;8274 Tägerwilen;Tägerwilen;TG;TG15;;
8280;8280 Kreuzlingen;Kreuzlingen;TG;TG16;;
8285;8285 Kreuzlingen Ifolor AG;Kreuzlingen Ifolor AG;TG;TG16;;
8288;8288 Kreuzlingen Sonderdienste;Kreuzlingen Sonderdienste;TG;TG16;;
8301;8301 Glattzentrum b. Wallisellen;Glattzentrum b. Wallisellen;ZH;ZH93;;
8302;8302 Kloten;Kloten;ZH;ZH24;;
8303;8303 Bassersdorf;Bassersdorf;ZH;ZH25;;
8304;8304 Wallisellen;Wallisellen;ZH;ZH93;;
8305;8305 Dietlikon;Dietlikon;ZH;ZH26;;
8306;8306 Brüttisellen;Brüttisellen;ZH;ZH26;;
8307;8307 Effretikon;Effretikon;ZH;ZH68;;
8308;8308 Illnau;Illnau;ZH;ZH69;;
8309;8309 Nürensdorf;Nürensdorf;ZH;ZH25;;
8310;8310 Kemptthal;Kemptthal;ZH;ZH68;;
8311;8311 Brütten;Brütten;ZH;ZH70;;
8312;8312 Winterberg ZH;Winterberg ZH;ZH;ZH70;;
8314;8314 Kyburg;Kyburg;ZH;ZH68;;
8315;8315 Lindau;Lindau;ZH;ZH70;;
8317;8317 Tagelswangen;Tagelswangen;ZH;ZH70;;
8320;8320 Fehraltorf;Fehraltorf;ZH;ZH56;;
8321;8321 Wildberg;Wildberg;ZH;ZH57;;
8322;8322 Madetswil;Madetswil;ZH;ZH56;;
8325;8325 Effretikon Dist Ba;Effretikon Dist Ba;ZH;ZH68;;
8330;8330 Pfäffikon ZH;Pfäffikon ZH;ZH;ZH58;;
8331;8331 Auslikon;Auslikon;ZH;ZH58;;
8332;8332 Russikon;Russikon;ZH;ZH56;;
8335;8335 Hittnau;Hittnau;ZH;ZH59;;
8340;8340 Hinwil;Hinwil;ZH;ZH60;;
8342;8342 Wernetshausen;Wernetshausen;ZH;ZH60;;
8343;8343 Hinwil Dist Ba;Hinwil Dist Ba;ZH;ZH60;;
8344;8344 Bäretswil;Bäretswil;ZH;ZH59;;
8345;8345 Adetswil;Adetswil;ZH;ZH59;;
8352;8352 Elsau;Elsau;ZH;ZH71;;
8353;8353 Elgg;Elgg;ZH;ZH71;;
8354;8354 Hofstetten ZH;Hofstetten ZH;ZH;ZH71;;
8355;8355 Aadorf;Aadorf;TG;TG05;;
8356;8356 Ettenhausen TG;Ettenhausen TG;TG;TG05;;
8357;8357 Guntershausen b. Aadorf;Guntershausen b. Aadorf;TG;TG05;;
8360;8360 Eschlikon TG;Eschlikon TG;TG;TG01;;
8362;8362 Balterswil;Balterswil;TG;TG01;;
8363;8363 Bichelsee;Bichelsee;TG;TG01;;
8370;8370 Sirnach;Sirnach;TG;TG02;;
8371;8371 Busswil TG;Busswil TG;TG;TG02;;
8372;8372 Wiezikon b. Sirnach;Wiezikon b. Sirnach;TG;TG02;;
8374;8374 Dussnang;Dussnang;TG;TG01;;
8376;8376 Fischingen;Fischingen;TG;TG01;;
8400;8400 Winterthur;Winterthur;ZH;ZH72;;
8401;8401 Winterthur;Winterthur;ZH;ZH72;;
8402;8402 Winterthur;Winterthur;ZH;ZH72;;
8403;8403 Winterthur;Winterthur;ZH;ZH72;;
8404;8404 Winterthur;Winterthur;ZH;ZH73;;
8405;8405 Winterthur;Winterthur;ZH;ZH74;;
8406;8406 Winterthur;Winterthur;ZH;ZH75;;
8407;8407 Winterthur;Winterthur;ZH;ZH72;;
8408;8408 Winterthur;Winterthur;ZH;ZH76;;
8409;8409 Winterthur;Winterthur;ZH;ZH73;;
8410;8410 Winterthur;Winterthur;ZH;ZH72;;
8411;8411 Winterthur;Winterthur;ZH;ZH72;;
8412;8412 Aesch (Neftenbach);Aesch (Neftenbach);ZH;ZH77;;
8413;8413 Neftenbach;Neftenbach;ZH;ZH77;;
8414;8414 Buch am Irchel;Buch am Irchel;ZH;ZH82;;
8415;8415 Berg am Irchel;Berg am Irchel;ZH;ZH82;;
8416;8416 Flaach;Flaach;ZH;ZH82;;
8418;8418 Schlatt ZH;Schlatt ZH;ZH;ZH71;;
8421;8421 Dättlikon;Dättlikon;ZH;ZH77;;
8422;8422 Pfungen;Pfungen;ZH;ZH77;;
8423;8423 Embrach-Embraport;Embrach-Embraport;ZH;ZH91;;
8424;8424 Embrach;Embrach;ZH;ZH91;;
8425;8425 Oberembrach;Oberembrach;ZH;ZH91;;
8426;8426 Lufingen;Lufingen;ZH;ZH91;;
8427;8427 Freienstein;Freienstein;ZH;ZH91;;
8428;8428 Teufen ZH;Teufen ZH;ZH;ZH91;;
8442;8442 Hettlingen;Hettlingen;ZH;ZH78;;
8444;8444 Henggart;Henggart;ZH;ZH82;;
8447;8447 Dachsen;Dachsen;ZH;ZH81;;
8450;8450 Andelfingen;Andelfingen;ZH;ZH82;;
8451;8451 Kleinandelfingen;Kleinandelfingen;ZH;ZH83;;
8452;8452 Adlikon b. Andelfingen;Adlikon b. Andelfingen;ZH;ZH82;;
8453;8453 Alten;Alten;ZH;ZH83;;
8454;8454 Buchberg;Buchberg;SH;SH08;;
8455;8455 Rüdlingen;Rüdlingen;SH;SH08;;
8457;8457 Humlikon;Humlikon;ZH;ZH82;;
8458;8458 Dorf;Dorf;ZH;ZH82;;
8459;8459 Volken;Volken;ZH;ZH82;;
8460;8460 Marthalen;Marthalen;ZH;ZH83;;
8461;8461 Oerlingen;Oerlingen;ZH;ZH83;;
8462;8462 Rheinau;Rheinau;ZH;ZH83;;
8463;8463 Benken ZH;Benken ZH;ZH;ZH83;;
8464;8464 Ellikon am Rhein;Ellikon am Rhein;ZH;ZH83;;
8465;8465 Rudolfingen;Rudolfingen;ZH;ZH83;;
8466;8466 Trüllikon;Trüllikon;ZH;ZH84;;
8467;8467 Truttikon;Truttikon;ZH;ZH84;;
8468;8468 Waltalingen;Waltalingen;ZH;ZH84;;
8471;8471 Rutschwil (Dägerlen);Rutschwil (Dägerlen);ZH;ZH78;;
8472;8472 Seuzach;Seuzach;ZH;ZH78;;
8474;8474 Dinhard;Dinhard;ZH;ZH79;;
8475;8475 Ossingen;Ossingen;ZH;ZH84;;
8476;8476 Unterstammheim;Unterstammheim;ZH;ZH84;;
8477;8477 Oberstammheim;Oberstammheim;ZH;ZH84;;
8478;8478 Thalheim an der Thur;Thalheim an der Thur;ZH;ZH84;;
8479;8479 Altikon;Altikon;ZH;ZH84;;
8482;8482 Sennhof (Winterthur);Sennhof (Winterthur);ZH;ZH74;;
8483;8483 Kollbrunn;Kollbrunn;ZH;ZH80;;
8484;8484 Weisslingen;Weisslingen;ZH;ZH69;;
8486;8486 Rikon im Tösstal;Rikon im Tösstal;ZH;ZH80;;
8487;8487 Zell ZH;Zell ZH;ZH;ZH80;;
8488;8488 Turbenthal;Turbenthal;ZH;ZH80;;
8489;8489 Wildberg;Wildberg;ZH;ZH57;;
8492;8492 Wila;Wila;ZH;ZH57;;
8493;8493 Saland;Saland;ZH;ZH57;;
8494;8494 Bauma;Bauma;ZH;ZH57;;
8495;8495 Schmidrüti;Schmidrüti;ZH;ZH80;;
8496;8496 Steg im Tösstal;Steg im Tösstal;ZH;ZH61;;
8497;8497 Fischenthal;Fischenthal;ZH;ZH61;;
8498;8498 Gibswil;Gibswil;ZH;ZH61;;
8499;8499 Sternenberg;Sternenberg;ZH;ZH57;;
8500;8500 Frauenfeld;Frauenfeld;TG;TG06;;
8501;8501 Frauenfeld;Frauenfeld;TG;TG06;;
8502;8502 Frauenfeld Talbach;Frauenfeld Talbach;TG;TG06;;
8503;8503 Frauenfeld Kurzdorf;Frauenfeld Kurzdorf;TG;TG06;;
8505;8505 Pfyn;Pfyn;TG;TG07;;
8506;8506 Lanzenneunforn;Lanzenneunforn;TG;TG07;;
8507;8507 Hörhausen;Hörhausen;TG;TG08;;
8508;8508 Homburg;Homburg;TG;TG08;;
8509;8509 Frauenfeld;Frauenfeld;TG;TG06;;
8510;8510 Frauenfeld Kant. Verwaltung;Frauenfeld Kant. Verwaltung;TG;TG06;;
8512;8512 Thundorf;Thundorf;TG;TG09;;
8514;8514 Amlikon-Bissegg;Amlikon-Bissegg;TG;TG09;;
8515;8515 Amlikon;Amlikon;TG;TG09;;
8520;8520 Frauenfeld Paketzentrum;Frauenfeld Paketzentrum;TG;TG06;;
8522;8522 Häuslenen;Häuslenen;TG;TG05;;
8523;8523 Hagenbuch ZH;Hagenbuch ZH;ZH;ZH71;;
8524;8524 Uesslingen;Uesslingen;TG;TG07;;
8525;8525 Niederneunforn;Niederneunforn;TG;TG07;;
8526;8526 Oberneunforn;Oberneunforn;TG;TG07;;
8530;8530 Frauenfeld CALL;Frauenfeld CALL;TG;TG06;;
8532;8532 Warth;Warth;TG;TG07;;
8535;8535 Herdern;Herdern;TG;TG07;;
8536;8536 Hüttwilen;Hüttwilen;TG;TG07;;
8537;8537 Nussbaumen TG;Nussbaumen TG;TG;TG07;;
8540;8540 Frauenfeld ST PP 1;Frauenfeld ST PP 1;TG;TG06;;
8542;8542 Wiesendangen;Wiesendangen;ZH;ZH79;;
8543;8543 Bertschikon;Bertschikon;ZH;ZH79;;
8544;8544 Attikon;Attikon;ZH;ZH79;;
8545;8545 Rickenbach ZH;Rickenbach ZH;ZH;ZH79;;
8546;8546 Islikon;Islikon;TG;TG06;;
8547;8547 Gachnang;Gachnang;TG;TG06;;
8548;8548 Ellikon an der Thur;Ellikon an der Thur;ZH;ZH79;;
8552;8552 Felben-Wellhausen;Felben-Wellhausen;TG;TG09;;
8553;8553 Harenwilen;Harenwilen;TG;TG09;;
8554;8554 Müllheim-Wigoltingen;Müllheim-Wigoltingen;TG;TG08;;
8555;8555 Müllheim Dorf;Müllheim Dorf;TG;TG08;;
8556;8556 Wigoltingen;Wigoltingen;TG;TG08;;
8557;8557 Lipperswil;Lipperswil;TG;TG17;;
8558;8558 Raperswilen;Raperswilen;TG;TG08;;
8559;8559 Fruthwilen;Fruthwilen;TG;TG15;;
8560;8560 Märstetten;Märstetten;TG;TG08;;
8561;8561 Ottoberg;Ottoberg;TG;TG08;;
8562;8562 Märstetten Dorf;Märstetten Dorf;TG;TG08;;
8564;8564 Hefenhausen;Hefenhausen;TG;TG17;;
8565;8565 Hugelshofen;Hugelshofen;TG;TG17;;
8566;8566 Neuwilen;Neuwilen;TG;TG17;;
8570;8570 Weinfelden;Weinfelden;TG;TG11;;
8572;8572 Berg TG;Berg TG;TG;TG12;;
8573;8573 Siegershausen;Siegershausen;TG;TG17;;
8574;8574 Illighausen;Illighausen;TG;TG17;;
8575;8575 Bürglen TG;Bürglen TG;TG;TG10;;
8576;8576 Mauren TG;Mauren TG;TG;TG12;;
8577;8577 Schönholzerswilen;Schönholzerswilen;TG;TG10;;
8578;8578 Neukirch an der Thur;Neukirch an der Thur;TG;TG10;;
8580;8580 Amriswil;Amriswil;TG;TG19;;
8581;8581 Schocherswil;Schocherswil;TG;TG20;;
8582;8582 Dozwil;Dozwil;TG;TG19;;
8583;8583 Sulgen;Sulgen;TG;TG12;;
8584;8584 Leimbach TG;Leimbach TG;TG;TG12;;
8585;8585 Mattwil;Mattwil;TG;TG17;;
8586;8586 Erlen;Erlen;TG;TG20;;
8587;8587 Oberaach;Oberaach;TG;TG19;;
8588;8588 Zihlschlacht;Zihlschlacht;TG;TG20;;
8589;8589 Sitterdorf;Sitterdorf;TG;TG20;;
8590;8590 Romanshorn;Romanshorn;TG;TG21;;
8592;8592 Uttwil;Uttwil;TG;TG21;;
8593;8593 Kesswil;Kesswil;TG;TG21;;
8594;8594 Güttingen;Güttingen;TG;TG18;;
8595;8595 Altnau;Altnau;TG;TG18;;
8596;8596 Scherzingen;Scherzingen;TG;TG18;;
8597;8597 Landschlacht;Landschlacht;TG;TG18;;
8598;8598 Bottighofen;Bottighofen;TG;TG18;;
8599;8599 Salmsach;Salmsach;TG;TG22;;
8600;8600 Dübendorf;Dübendorf;ZH;ZH27;;
8602;8602 Wangen b. Dübendorf;Wangen b. Dübendorf;ZH;ZH26;;
8603;8603 Schwerzenbach;Schwerzenbach;ZH;ZH28;;
8604;8604 Volketswil;Volketswil;ZH;ZH28;;
8605;8605 Gutenswil;Gutenswil;ZH;ZH28;;
8606;8606 Nänikon;Nänikon;ZH;ZH62;;
8607;8607 Aathal-Seegräben;Aathal-Seegräben;ZH;ZH63;;
8608;8608 Bubikon;Bubikon;ZH;ZH64;;
8609;8609 Schwerzenbach;Schwerzenbach;ZH;ZH28;;
8610;8610 Uster;Uster;ZH;ZH65;;
8612;8612 Uster Niederuster;Uster Niederuster;ZH;ZH65;;
8613;8613 Uster 3;Uster 3;ZH;ZH65;;
8614;8614 Bertschikon (Gossau ZH);Bertschikon (Gossau ZH);ZH;ZH66;;
8615;8615 Wermatswil;Wermatswil;ZH;ZH65;;
8616;8616 Riedikon;Riedikon;ZH;ZH65;;
8617;8617 Mönchaltorf;Mönchaltorf;ZH;ZH66;;
8618;8618 Oetwil am See;Oetwil am See;ZH;ZH50;;
8620;8620 Wetzikon ZH;Wetzikon ZH;ZH;ZH63;;
8621;8621 Wetzikon ZH Robenhausen;Wetzikon ZH Robenhausen;ZH;ZH63;;
8622;8622 Wetzikon ZH;Wetzikon ZH;ZH;ZH63;;
8623;8623 Wetzikon ZH;Wetzikon ZH;ZH;ZH63;;
8624;8624 Grüt (Gossau ZH);Grüt (Gossau ZH);ZH;ZH66;;
8625;8625 Gossau ZH;Gossau ZH;ZH;ZH66;;
8626;8626 Ottikon (Gossau ZH);Ottikon (Gossau ZH);ZH;ZH66;;
8627;8627 Grüningen;Grüningen;ZH;ZH66;;
8630;8630 Rüti ZH;Rüti ZH;ZH;ZH67;;
8632;8632 Tann;Tann;ZH;ZH64;;
8633;8633 Wolfhausen;Wolfhausen;ZH;ZH64;;
8634;8634 Hombrechtikon;Hombrechtikon;ZH;ZH50;;
8635;8635 Dürnten;Dürnten;ZH;ZH64;;
8636;8636 Wald ZH;Wald ZH;ZH;ZH61;;
8637;8637 Laupen ZH;Laupen ZH;ZH;ZH61;;
8638;8638 Goldingen;Goldingen;SG;SG28;;
8639;8639 Faltigberg;Faltigberg;ZH;ZH61;;
8640;8640 Rapperswil SG;Rapperswil SG;SG;SG30;;
8645;8645 Jona;Jona;SG;SG30;;
8646;8646 Wagen;Wagen;SG;SG28;;
8650;8650 Jona Distributionsbasis;Jona Distributionsbasis;SG;SG30;;
8660;8660 Schwerzenbach Seka/Primo;Schwerzenbach Seka/Primo;ZH;ZH28;;
8700;8700 Küsnacht ZH;Küsnacht ZH;ZH;ZH51;;
8702;8702 Zollikon;Zollikon;ZH;ZH47;;
8703;8703 Erlenbach ZH;Erlenbach ZH;ZH;ZH52;;
8704;8704 Herrliberg;Herrliberg;ZH;ZH52;;
8706;8706 Meilen;Meilen;ZH;ZH53;;
8707;8707 Uetikon am See;Uetikon am See;ZH;ZH54;;
8708;8708 Männedorf;Männedorf;ZH;ZH54;;
8712;8712 Stäfa;Stäfa;ZH;ZH55;;
8713;8713 Uerikon;Uerikon;ZH;ZH55;;
8714;8714 Feldbach;Feldbach;ZH;ZH50;;
8715;8715 Bollingen;Bollingen;SG;SG28;;
8716;8716 Schmerikon;Schmerikon;SG;SG29;;
8717;8717 Benken SG;Benken SG;SG;SG31;;
8718;8718 Schänis;Schänis;SG;SG31;;
8722;8722 Kaltbrunn;Kaltbrunn;SG;SG31;;
8723;8723 Rufi;Rufi;SG;SG31;;
8725;8725 Ernetschwil;Ernetschwil;SG;SG32;;
8726;8726 Ricken SG;Ricken SG;SG;SG32;;
8727;8727 Walde SG;Walde SG;SG;SG32;;
8730;8730 Uznach;Uznach;SG;SG29;;
8732;8732 Neuhaus SG;Neuhaus SG;SG;SG28;;
8733;8733 Eschenbach SG;Eschenbach SG;SG;SG28;;
8734;8734 Ermenswil;Ermenswil;SG;SG28;;
8735;8735 St. Gallenkappel;St. Gallenkappel;SG;SG32;;
8737;8737 Gommiswald;Gommiswald;SG;SG32;;
8738;8738 Uetliburg SG;Uetliburg SG;SG;SG32;;
8739;8739 Rieden SG;Rieden SG;SG;SG32;;
8740;8740 Uznach Vögele Versandhaus;Uznach Vögele Versandhaus;SG;SG29;;
8750;8750 Glarus;Glarus;GL;GL01;;
8751;8751 Urnerboden;Urnerboden;UR;UR03;;
8752;8752 Näfels;Näfels;GL;GL02;;
8753;8753 Mollis;Mollis;GL;GL02;;
8754;8754 Netstal;Netstal;GL;GL02;;
8755;8755 Ennenda;Ennenda;GL;GL01;;
8756;8756 Mitlödi;Mitlödi;GL;GL04;;
8757;8757 Filzbach;Filzbach;GL;GL06;;
8758;8758 Obstalden;Obstalden;GL;GL06;;
8759;8759 Netstal;Netstal;GL;GL02;;
8762;8762 Schwanden GL;Schwanden GL;GL;GL04;;
8765;8765 Engi;Engi;GL;GL04;;
8766;8766 Matt;Matt;GL;GL04;;
8767;8767 Elm;Elm;GL;GL04;;
8772;8772 Nidfurn;Nidfurn;GL;GL05;;
8773;8773 Haslen GL;Haslen GL;GL;GL05;;
